FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.springframework.boot.actuate.metrics.repository.EndpointWebMvcAutoConfiguration.java.InMemoryMetricRepository.java.InMemoryMetricRepository,InMemoryMetricRepository,0.07363225,7,1,7,2,2,0,1,24,108,0.923076923,0,14,0,12,12,0.515151515,17
org.springframework.boot.actuate.autoconfigure.AuditAutoConfigurationTests.java.AuditAutoConfigurationTests.Config,Config,0.185726039,1,1,1,0,0,1,0,6,9,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointCorsProperties.java.EndpointCorsProperties,EndpointCorsProperties,0.219885507,0,1,0,0,6,96,0,22,91,0.923076923,0,18,0,12,12,0.090909091,12
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.MetricsChannelAutoConfiguration.java.MetricsChannelAutoConfiguration,MetricsChannelAutoConfiguration,0.136637872,2,1,2,0,0,1,0,31,21,0.5,1,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.AuditAutoConfigurationTests.java.AuditAutoConfigurationTests,AuditAutoConfigurationTests,0,6,1,6,0,1,0,1,27,42,0.666666667,0,3,0,2,2,1,2
org.springframework.boot.actuate.metrics.repository.EndpointWebMvcAutoConfiguration.java.MultiMetricRepository.java.MultiMetricRepository,MultiMetricRepository,0.136637872,2,1,2,1,0,4,0,21,20,0,0,2,2,2,2,0,2
org.springframework.boot.actuate.autoconfigure.TraceWebFilterAutoConfiguration.java.TraceWebFilterAutoConfiguration,TraceWebFilterAutoConfiguration,0.068318936,3,1,3,0,1,0,1,31,30,0.5,3,4,0,1,3,0,2
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.MetricRepositoryAutoConfiguration.java.MetricRepositoryAutoConfiguration.LegacyMetricRepositoryConfiguration,LegacyMetricRepositoryConfiguration,0.185726039,3,1,3,0,0,1,0,35,13,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.metrics.reader.MetricRegistryMetricReaderTests.java.MetricRegistryMetricReaderTests,MetricRegistryMetricReaderTests,0,2,1,2,0,1,0,1,31,45,0.666666667,4,4,0,2,3,1,2
org.springframework.boot.actuate.metrics.reader.EndpointWebMvcAutoConfiguration.java.MetricReader.java.MetricReader,MetricReader,0.136637872,1,1,1,0,0,9,0,12,28,0,0,3,7,3,3,0,3
